-194.473, -485.132, 30.069, 92.460
-194.708, -486.495, 30.384, 92.678
-195.225, -489.530, 31.043, 92.726
-195.477, -491.022, 31.347, 92.773
-195.721, -492.479, 31.633, 93.003
-196.243, -495.634, 32.212, 93.052
-196.497, -497.187, 32.479, 93.100
-196.747, -498.731, 32.733, 93.322
-197.269, -501.993, 33.237, 93.369
-197.513, -503.540, 33.459, 93.414
-197.746, -505.030, 33.659, 93.636
-198.262, -508.377, 33.984, 93.686
-198.516, -510.047, 34.018, 93.735
-198.764, -511.694, 33.955, 93.969
-199.259, -515.029, 33.596, 94.017
-199.493, -516.626, 33.341, 94.067
-199.731, -518.262, 33.037, 94.295
-200.192, -521.487, 32.335, 94.342
-200.402, -522.980, 31.972, 94.388
-200.604, -524.426, 31.601, 94.613
-201.028, -527.504, 30.756, 94.663
-201.232, -529.004, 30.322, 94.707
-201.410, -530.325, 29.927, 94.935
-201.797, -533.239, 29.023, 94.983
-201.976, -534.609, 28.583, 95.027
-202.137, -535.846, 28.178, 95.273
-202.488, -538.587, 27.256, 95.320
-202.646, -539.838, 26.825, 95.367
-202.802, -541.075, 26.392, 95.613
-203.120, -543.642, 25.474, 95.659
-203.262, -544.798, 25.053, 95.706
-203.403, -545.957, 24.625, 95.947
-203.690, -548.351, 23.726, 95.993
-203.819, -549.429, 23.315, 96.038
-203.941, -550.465, 22.915, 96.268
-204.201, -552.692, 22.044, 96.314
-204.316, -553.695, 21.646, 96.361
-204.430, -554.685, 21.249, 96.603
-204.663, -556.749, 20.412, 96.651
-204.772, -557.719, 20.014, 96.698
-204.874, -558.639, 19.633, 96.933
-205.083, -560.546, 18.834, 96.981
-205.180, -561.440, 18.456, 97.029
-205.274, -562.312, 18.084, 97.267
-205.461, -564.067, 17.327, 97.317
-205.551, -564.916, 16.958, 97.366
-205.636, -565.728, 16.602, 97.598
-205.804, -567.340, 15.890, 97.646
-205.881, -568.088, 15.557, 97.696
-205.959, -568.852, 15.214, 97.942
-206.109, -570.328, 14.547, 97.991
-206.179, -571.033, 14.227, 98.039
-206.247, -571.707, 13.922, 98.270
-206.380, -573.059, 13.340, 98.317
-206.441, -573.674, 13.094, 98.366
-206.503, -574.309, 12.860, 98.607
-206.624, -575.568, 12.480, 98.653
-206.679, -576.138, 12.347, 98.697
-206.730, -576.682, 12.248, 98.958
-206.845, -577.897, 12.142, 99.004
-206.897, -578.456, 12.145, 99.049
-206.949, -579.009, 12.180, 99.294
-207.062, -580.235, 12.352, 99.340
-207.114, -580.805, 12.463, 99.386
-207.167, -581.378, 12.587, 99.613
-207.281, -582.652, 12.890, 99.660
-207.336, -583.259, 13.044, 99.708
-207.392, -583.891, 13.207, 99.941
-207.510, -585.229, 13.559, 99.988
-207.565, -585.870, 13.728, 100.036
-207.623, -586.535, 13.904, 100.277
-207.743, -587.943, 14.272, 100.327
-207.804, -588.659, 14.457, 100.376
-207.863, -589.370, 14.639, 100.617
-207.985, -590.851, 15.010, 100.664
-208.042, -591.555, 15.184, 100.709
-208.098, -592.241, 15.350, 100.941
-208.221, -593.793, 15.718, 100.987
-208.278, -594.521, 15.887, 101.034
-208.336, -595.268, 16.058, 101.266
-208.459, -596.890, 16.421, 101.313
-208.517, -597.669, 16.591, 101.358
-208.572, -598.411, 16.750, 101.584
-208.694, -600.103, 17.106, 101.630
-208.751, -600.899, 17.269, 101.676
-208.807, -601.701, 17.431, 101.912
-208.926, -603.461, 17.779, 101.958
-208.981, -604.291, 17.939, 102.003
-209.035, -605.107, 18.095, 102.259
-209.150, -606.933, 18.434, 102.307
-209.205, -607.820, 18.596, 102.355
-209.258, -608.710, 18.755, 102.594
-209.368, -610.602, 19.087, 102.640
-209.417, -611.474, 19.237, 102.687
-209.466, -612.380, 19.390, 103.016
-209.568, -614.335, 19.714, 103.102
-209.652, -616.036, 19.988, 103.371
-209.744, -618.051, 20.304, 103.418
-209.785, -619.010, 20.452, 103.463
-209.823, -619.938, 20.593, 103.700
-209.902, -622.014, 20.904, 103.746
-209.936, -622.989, 21.047, 103.790
-209.966, -623.928, 21.184, 104.039
-210.029, -626.064, 21.489, 104.085
-210.054, -627.056, 21.629, 104.131
-210.078, -628.057, 21.768, 104.381
-210.119, -630.251, 22.068, 104.428
-210.133, -631.289, 22.206, 104.473
-210.144, -632.292, 22.337, 104.698
-210.156, -634.540, 22.578, 104.744
-210.154, -635.575, 22.635, 104.787
-210.149, -636.558, 22.630, 105.016
-210.120, -638.806, 22.394, 105.063
-210.099, -639.847, 22.205, 105.108
-210.072, -640.844, 21.989, 105.345
-209.994, -643.005, 21.428, 105.392
-209.948, -643.996, 21.136, 105.437
-209.898, -644.937, 20.843, 105.687
-209.765, -646.974, 20.161, 105.733
-209.695, -647.881, 19.840, 105.778
-209.620, -648.761, 19.520, 106.003
-209.432, -650.660, 18.801, 106.048
-209.339, -651.489, 18.476, 106.092
-209.244, -652.284, 18.159, 106.317
-209.013, -654.042, 17.440, 106.364
-208.896, -654.849, 17.102, 106.410
-208.781, -655.609, 16.779, 106.644
-208.519, -657.224, 16.079, 106.693
-208.386, -657.992, 15.740, 106.737
-208.265, -658.666, 15.440, 107.074
-207.987, -660.145, 14.772, 107.135
-207.817, -661.011, 14.376, 107.390
-207.535, -662.383, 13.740, 107.436
-207.406, -662.990, 13.459, 107.480
-207.284, -663.557, 13.204, 107.740
-207.003, -664.817, 12.684, 107.788
-206.868, -665.406, 12.470, 107.835
-206.736, -665.971, 12.287, 108.068
-206.454, -667.151, 12.004, 108.114
-206.324, -667.683, 11.920, 108.158
-206.200, -668.187, 11.870, 108.388
-205.909, -669.340, 11.876, 108.465
-205.677, -670.230, 11.978, 108.698
-205.362, -671.402, 12.203, 108.744
-205.212, -671.948, 12.331, 108.789
-205.062, -672.486, 12.465, 109.038
-204.714, -673.705, 12.790, 109.084
-204.547, -674.275, 12.947, 109.128
-204.382, -674.828, 13.102, 109.366
-203.993, -676.103, 13.463, 109.412
-203.806, -676.697, 13.630, 109.457
-203.617, -677.290, 13.797, 109.691
-203.178, -678.622, 14.168, 109.737
-202.967, -679.245, 14.340, 109.783
-202.752, -679.868, 14.508, 110.017
-202.256, -681.254, 14.877, 110.064
-202.011, -681.917, 15.051, 110.109
-201.768, -682.562, 15.217, 110.375
-201.204, -683.998, 15.577, 110.421
-200.930, -684.673, 15.741, 110.468
-200.647, -685.354, 15.901, 110.717
-200.008, -686.830, 16.201, 110.763
-199.703, -687.509, 16.309, 110.808
-199.398, -688.173, 16.374, 111.055
-198.692, -689.645, 16.310, 111.103
-198.349, -690.336, 16.187, 111.147
-198.029, -690.963, 16.038, 111.376
-197.291, -692.353, 15.605, 111.422
-196.951, -692.971, 15.378, 111.467
-196.614, -693.567, 15.143, 111.709
-195.864, -694.841, 14.590, 111.755
-195.519, -695.405, 14.328, 111.799
-195.187, -695.934, 14.074, 112.035
-194.436, -697.080, 13.493, 112.081
-194.093, -697.584, 13.231, 112.125
-193.762, -698.058, 12.987, 112.367
-193.019, -699.086, 12.495, 112.415
-192.661, -699.562, 12.289, 112.667
-191.919, -700.516, 11.949, 112.713
-191.572, -700.943, 11.830, 112.960
-190.819, -701.844, 11.676, 113.008
-190.451, -702.271, 11.649, 113.054
-190.097, -702.673, 11.652, 113.293
-189.303, -703.537, 11.768, 113.342
-188.903, -703.958, 11.869, 113.391
-188.497, -704.376, 11.990, 113.649
-187.634, -705.234, 12.274, 113.694
-187.228, -705.624, 12.417, 113.740
-186.804, -706.022, 12.566, 114.021
-185.853, -706.875, 12.896, 114.069
-185.377, -707.285, 13.060, 114.115
-184.910, -707.675, 13.215, 114.345
-183.865, -708.514, 13.540, 114.393
-183.347, -708.911, 13.677, 114.444
-182.780, -709.333, 13.806, 114.706
-181.648, -710.134, 13.920, 114.753
-181.103, -710.500, 13.884, 114.799
-180.568, -710.848, 13.796, 115.025
-179.413, -711.559, 13.478, 115.073
-178.862, -711.881, 13.285, 115.125
-178.269, -712.215, 13.055, 115.366
-177.143, -712.808, 12.574, 115.412
-176.630, -713.062, 12.345, 115.459
-176.112, -713.308, 12.117, 115.705
-175.032, -713.791, 11.687, 115.752
-174.534, -713.998, 11.510, 115.803
-173.994, -714.214, 11.346, 116.036
-172.944, -714.601, 11.118, 116.086
-172.425, -714.780, 11.052, 116.136
-171.900, -714.950, 11.019, 116.409
-170.842, -715.270, 11.070, 116.455
-170.348, -715.407, 11.130, 116.501
-169.852, -715.537, 11.217, 116.732
-168.746, -715.800, 11.449, 116.779
-168.215, -715.914, 11.576, 116.824
-167.695, -716.018, 11.704, 117.066
-166.527, -716.227, 11.973, 117.113
-165.963, -716.316, 12.092, 117.160
-165.394, -716.396, 12.190, 117.403
-164.177, -716.543, 12.298, 117.450
-163.604, -716.598, 12.287, 117.501
-162.987, -716.647, 12.232, 117.733
-161.780, -716.715, 12.048, 117.780
-161.217, -716.733, 11.936, 117.827
-160.659, -716.742, 11.827, 118.079
-159.491, -716.732, 11.633, 118.131
-158.888, -716.713, 11.560, 118.378
-157.740, -716.648, 11.495, 118.427
-157.173, -716.603, 11.501, 118.688
-156.024, -716.485, 11.600, 118.768
-155.098, -716.366, 11.752, 119.020
-153.922, -716.184, 12.003, 119.068
-153.351, -716.084, 12.140, 119.118
-152.746, -715.969, 12.289, 119.347
-151.525, -715.714, 12.606, 119.396
-150.923, -715.575, 12.761, 119.445
-150.305, -715.424, 12.923, 119.681
-149.038, -715.086, 13.245, 119.729
-148.417, -714.907, 13.399, 119.780
-147.756, -714.707, 13.556, 120.017
-146.453, -714.280, 13.840, 120.071
-145.746, -714.031, 13.978, 120.309
-144.429, -713.534, 14.157, 120.358
-143.783, -713.274, 14.194, 120.406
-143.156, -713.011, 14.184, 120.677
-141.872, -712.441, 13.997, 120.739
-141.095, -712.076, 13.791, 120.985
-139.886, -711.475, 13.372, 121.034
-139.309, -711.174, 13.144, 121.085
-138.723, -710.859, 12.908, 121.326
-137.624, -710.238, 12.483, 121.375
-137.107, -709.935, 12.300, 121.425
-136.589, -709.621, 12.134, 121.668
-135.578, -708.979, 11.891, 121.716
-135.100, -708.664, 11.817, 121.765
-134.626, -708.342, 11.774, 122.005
-133.662, -707.664, 11.801, 122.059
-133.147, -707.289, 11.869, 122.303
-132.191, -706.563, 12.067, 122.352
-131.720, -706.193, 12.190, 122.401
-131.253, -705.816, 12.318, 122.643
-130.300, -705.009, 12.595, 122.692
-129.838, -704.602, 12.733, 122.742
-129.361, -704.168, 12.867, 122.999
-128.418, -703.273, 13.095, 123.048
-127.958, -702.815, 13.170, 123.098
-127.493, -702.340, 13.209, 123.332
-126.598, -701.378, 13.124, 123.381
-126.174, -700.902, 13.009, 123.433
-125.738, -700.397, 12.849, 123.676
-124.940, -699.424, 12.473, 123.727
-124.556, -698.934, 12.263, 123.980
-123.840, -697.973, 11.857, 124.033
-123.483, -697.470, 11.660, 124.264
-122.841, -696.522, 11.345, 124.321
-122.490, -695.979, 11.205, 124.561
-121.909, -695.034, 11.047, 124.613
-121.618, -694.539, 11.010, 124.844
-121.078, -693.578, 11.032, 124.895
-120.810, -693.078, 11.088, 125.142
-120.296, -692.081, 11.281, 125.199
-120.012, -691.503, 11.422, 125.444
-119.521, -690.452, 11.716, 125.503
-119.240, -689.816, 11.899, 125.738
-118.773, -688.699, 12.233, 125.790
-118.540, -688.107, 12.406, 126.039
-118.102, -686.925, 12.748, 126.090
-117.888, -686.306, 12.919, 126.329
-117.484, -685.058, 13.248, 126.386
-117.265, -684.324, 13.426, 126.632
-116.906, -683.014, 13.702, 126.690
-116.711, -682.239, 13.841, 126.939
-116.402, -680.881, 14.012, 126.990
-116.255, -680.179, 14.064, 127.218
-115.995, -678.798, 14.089, 127.269
-115.874, -678.093, 14.069, 127.320
-115.762, -677.393, 14.041, 127.557
-115.565, -676.009, 13.982, 127.607
-115.477, -675.316, 13.955, 127.657
-115.395, -674.626, 13.941, 127.930
-115.252, -673.239, 13.959, 128.005
-115.160, -672.190, 14.012, 128.245
-115.056, -670.786, 14.127, 128.297
-115.011, -670.054, 14.204, 128.543
-114.938, -668.625, 14.379, 128.595
-114.907, -667.880, 14.479, 128.830
-114.865, -666.420, 14.685, 128.882
-114.850, -665.650, 14.797, 129.119
-114.837, -664.158, 15.014, 129.175
-114.838, -663.313, 15.135, 129.421
-114.854, -661.787, 15.345, 129.478
-114.871, -660.916, 15.458, 129.724
-114.917, -659.359, 15.645, 129.782
-114.952, -658.456, 15.745, 130.028
-115.026, -656.874, 15.902, 130.078
-115.070, -656.071, 15.973, 130.311
-115.170, -654.470, 16.104, 130.362
-115.227, -653.651, 16.165, 130.600
-115.351, -652.033, 16.280, 130.650
-115.418, -651.224, 16.337, 130.699
-115.487, -650.429, 16.393, 130.937
-115.641, -648.790, 16.514, 130.992
-115.732, -647.876, 16.585, 131.237
-115.908, -646.219, 16.723, 131.293
-116.013, -645.278, 16.806, 131.542
-116.211, -643.600, 16.964, 131.597
-116.325, -642.670, 17.057, 131.838
-116.543, -640.968, 17.233, 131.890
-116.662, -640.071, 17.328, 132.127
-116.899, -638.343, 17.518, 132.179
-117.027, -637.433, 17.619, 132.457
-117.283, -635.678, 17.816, 132.509
-117.421, -634.753, 17.920, 132.764
-117.694, -632.970, 18.121, 132.816
-117.842, -632.032, 18.226, 133.077
-118.132, -630.220, 18.427, 133.128
-118.283, -629.294, 18.528, 133.178
-118.435, -628.380, 18.627, 133.421
-118.746, -626.532, 18.821, 133.471
-118.904, -625.609, 18.911, 133.522
-119.068, -624.658, 18.992, 133.760
-119.397, -622.782, 19.083, 133.814
-119.579, -621.762, 19.082, 134.050
-119.915, -619.892, 18.945, 134.106
-120.105, -618.848, 18.794, 134.342
-120.440, -617.022, 18.438, 134.393
-120.609, -616.111, 18.226, 134.640
-120.937, -614.346, 17.803, 134.690
-121.098, -613.486, 17.601, 134.739
-121.256, -612.638, 17.415, 135.025
-121.574, -610.946, 17.106, 135.074
-121.729, -610.121, 16.992, 135.122
-121.880, -609.316, 16.910, 135.360
-122.192, -607.657, 16.853, 135.409
-122.345, -606.838, 16.874, 135.458
-122.499, -606.016, 16.918, 135.692
-122.811, -604.343, 17.058, 135.741
-122.965, -603.516, 17.145, 135.790
-123.120, -602.682, 17.240, 136.033
-123.436, -600.973, 17.443, 136.082
-123.591, -600.125, 17.544, 136.130
-123.745, -599.287, 17.636, 136.390
-124.062, -597.543, 17.782, 136.440
-124.219, -596.671, 17.822, 136.490
-124.374, -595.802, 17.826, 136.731
-124.683, -594.054, 17.699, 136.781
-124.834, -593.193, 17.573, 136.832
-124.986, -592.316, 17.415, 137.073
-125.275, -590.622, 17.054, 137.124
-125.418, -589.770, 16.853, 137.361
-125.687, -588.131, 16.473, 137.416
-125.829, -587.251, 16.283, 137.662
-126.079, -585.660, 15.999, 137.717
-126.210, -584.799, 15.882, 138.005
-126.442, -583.235, 15.761, 138.060
-126.564, -582.381, 15.748, 138.295
-126.780, -580.816, 15.812, 138.344
-126.883, -580.044, 15.875, 138.393
-126.983, -579.269, 15.952, 138.621
-127.182, -577.673, 16.136, 138.671
-127.276, -576.875, 16.234, 138.720
-127.366, -576.074, 16.331, 138.963
-127.541, -574.439, 16.503, 139.016
-127.628, -573.561, 16.572, 139.260
-127.777, -571.908, 16.604, 139.339
-127.879, -570.613, 16.520, 139.602
-127.989, -568.980, 16.270, 139.653
-128.036, -568.162, 16.094, 139.888
-128.113, -566.579, 15.720, 139.938
-128.143, -565.798, 15.530, 139.988
-128.167, -565.036, 15.352, 140.225
-128.199, -563.520, 15.053, 140.281
-128.209, -562.689, 14.926, 140.516
-128.210, -561.205, 14.788, 140.579
-128.203, -560.280, 14.763, 140.822
-128.177, -558.800, 14.817, 140.890
-128.150, -557.785, 14.901, 141.145
-128.097, -556.284, 15.062, 141.194
-128.066, -555.542, 15.150, 141.438
-127.992, -554.017, 15.320, 141.494
-127.946, -553.164, 15.399, 141.742
-127.853, -551.622, 15.468, 141.792
-127.803, -550.858, 15.457, 142.046
-127.697, -549.324, 15.314, 142.095
-127.642, -548.576, 15.193, 142.338
-127.525, -547.081, 14.890, 142.388
-127.465, -546.348, 14.721, 142.631
-127.341, -544.902, 14.396, 142.682
-127.277, -544.180, 14.247, 142.929
-127.147, -542.775, 14.017, 142.985
-127.072, -542.003, 13.929, 143.233
-126.934, -540.621, 13.864, 143.283
-126.862, -539.925, 13.875, 143.333
-126.789, -539.229, 13.910, 143.587
-126.638, -537.837, 14.031, 143.637
-126.559, -537.130, 14.110, 143.885
-126.397, -535.718, 14.270, 143.934
-126.314, -535.016, 14.345, 143.983
-126.230, -534.320, 14.406, 144.224
-126.052, -532.886, 14.465, 144.273
-125.962, -532.180, 14.455, 144.321
-125.872, -531.487, 14.416, 144.576
-125.683, -530.069, 14.242, 144.626
-125.586, -529.365, 14.119, 144.675
-125.490, -528.679, 13.990, 144.917
-125.294, -527.311, 13.733, 144.969
-125.191, -526.615, 13.609, 145.222
-124.990, -525.281, 13.420, 145.274
-124.882, -524.591, 13.353, 145.525
-124.673, -523.276, 13.295, 145.581
-124.553, -522.539, 13.295, 145.825
-124.333, -521.225, 13.332, 145.880
-124.208, -520.496, 13.365, 146.153
-123.977, -519.175, 13.420, 146.202
-123.862, -518.533, 13.439, 146.250
-123.746, -517.896, 13.447, 146.501
-123.501, -516.575, 13.416, 146.555
-123.366, -515.860, 13.373, 146.800
-123.111, -514.555, 13.251, 146.849
-122.985, -513.923, 13.176, 146.898
-122.856, -513.289, 13.098, 147.195
-122.593, -512.016, 12.945, 147.258
-122.426, -511.225, 12.858, 147.509
-122.154, -509.975, 12.752, 147.558
-122.019, -509.366, 12.715, 147.807
-121.738, -508.128, 12.671, 147.858
-121.593, -507.502, 12.661, 148.107
-121.300, -506.270, 12.654, 148.163
-121.132, -505.581, 12.654, 148.412
-120.824, -504.354, 12.643, 148.467
-120.652, -503.683, 12.629, 148.723
-120.331, -502.464, 12.581, 148.773
-120.168, -501.861, 12.546, 148.822
-120.004, -501.266, 12.506, 149.066
-119.667, -500.068, 12.412, 149.117
-119.491, -499.456, 12.359, 149.377
-119.142, -498.277, 12.261, 149.430
-118.954, -497.658, 12.212, 149.678
-118.592, -496.497, 12.134, 149.735
-118.381, -495.836, 12.098, 149.996
-118.003, -494.689, 12.049, 150.048
-117.803, -494.099, 12.029, 150.296
-117.407, -492.965, 11.996, 150.345
-117.208, -492.413, 11.980, 150.394
-117.007, -491.866, 11.963, 150.657
-116.585, -490.749, 11.921, 150.707
-116.370, -490.197, 11.896, 150.757
-116.151, -489.644, 11.868, 151.034
-115.700, -488.551, 11.801, 151.124
-115.281, -487.577, 11.735, 151.398
-114.801, -486.511, 11.661, 151.456
-114.518, -485.904, 11.619, 151.730
-114.012, -484.862, 11.551, 151.787
-113.718, -484.279, 11.517, 152.050
-113.182, -483.264, 11.461, 152.100
-112.906, -482.760, 11.437, 152.151
-112.620, -482.248, 11.414, 152.410
-112.047, -481.264, 11.369, 152.460
-111.757, -480.781, 11.347, 152.512
-111.448, -480.282, 11.322, 152.767
-110.840, -479.330, 11.273, 152.816
-110.534, -478.865, 11.247, 153.071
-109.901, -477.940, 11.187, 153.125
-109.550, -477.444, 11.153, 153.402
-108.891, -476.549, 11.087, 153.451
-108.564, -476.120, 11.055, 153.498
-108.246, -475.713, 11.024, 153.748
-107.556, -474.858, 10.965, 153.796
-107.217, -474.450, 10.937, 153.844
-106.876, -474.049, 10.909, 154.091
-106.159, -473.231, 10.856, 154.138
-105.819, -472.856, 10.829, 154.186
-105.463, -472.472, 10.804, 154.442
-104.716, -471.696, 10.749, 154.490
-104.355, -471.334, 10.723, 154.536
-104.004, -470.992, 10.696, 154.786
-103.229, -470.260, 10.645, 154.836
-102.833, -469.898, 10.626, 154.887
-102.429, -469.540, 10.622, 155.142
-101.617, -468.852, 10.669, 155.189
-101.225, -468.532, 10.716, 155.235
-100.839, -468.224, 10.775, 155.485
-99.976, -467.564, 10.934, 155.533
-99.551, -467.251, 11.025, 155.583
-99.104, -466.930, 11.125, 155.860
-98.178, -466.291, 11.335, 155.929
-97.523, -465.858, 11.484, 156.177
-96.541, -465.240, 11.694, 156.224
-96.064, -464.952, 11.791, 156.271
-95.580, -464.668, 11.880, 156.535
-94.536, -464.081, 12.052, 156.584
-94.011, -463.799, 12.124, 156.633
-93.478, -463.522, 12.192, 156.875
-92.380, -462.978, 12.305, 156.925
-91.821, -462.714, 12.355, 156.976
-91.250, -462.454, 12.400, 157.228
-90.107, -461.964, 12.483, 157.275
-89.562, -461.743, 12.522, 157.320
-89.041, -461.539, 12.560, 157.572
-87.859, -461.100, 12.657, 157.618
-87.309, -460.907, 12.707, 157.664
-86.756, -460.720, 12.758, 157.911
-85.533, -460.333, 12.880, 157.961
-84.920, -460.151, 12.948, 158.008
-84.337, -459.987, 13.012, 158.273
-83.071, -459.653, 13.163, 158.323
-82.428, -459.496, 13.239, 158.372
-81.788, -459.349, 13.318, 158.632
-80.476, -459.072, 13.477, 158.680
-79.838, -458.949, 13.556, 158.728
-79.193, -458.834, 13.633, 158.972
-77.838, -458.620, 13.783, 159.019
-77.201, -458.532, 13.847, 159.064
-76.581, -458.454, 13.895, 159.310
-75.197, -458.313, 13.929, 159.357
-74.541, -458.259, 13.910, 159.406
-73.862, -458.213, 13.862, 159.659
-72.490, -458.147, 13.682, 159.705
-71.864, -458.130, 13.569, 159.754
-71.207, -458.121, 13.444, 160.003
-69.880, -458.128, 13.194, 160.052
-69.238, -458.147, 13.078, 160.100
-68.614, -458.172, 12.981, 160.392
-67.329, -458.253, 12.844, 160.477
-66.242, -458.349, 12.793, 160.723
-64.971, -458.494, 12.793, 160.772
-64.348, -458.579, 12.806, 160.819
-63.750, -458.668, 12.827, 161.078
-62.484, -458.887, 12.866, 161.124
-61.908, -458.998, 12.881, 161.168
-61.350, -459.115, 12.887, 161.410
-60.097, -459.410, 12.862, 161.457
-59.516, -459.562, 12.836, 161.508
-58.889, -459.738, 12.793, 161.759
-57.673, -460.110, 12.683, 161.843
-56.676, -460.451, 12.564, 162.091
-55.511, -460.894, 12.421, 162.140
-54.952, -461.124, 12.358, 162.189
-54.397, -461.364, 12.300, 162.437
-53.289, -461.882, 12.208, 162.488
-52.736, -462.160, 12.177, 162.538
-52.194, -462.446, 12.152, 162.794
-51.136, -463.039, 12.127, 162.861
-50.447, -463.457, 12.113, 163.106
-49.429, -464.110, 12.103, 163.156
-48.933, -464.448, 12.089, 163.205
-48.447, -464.791, 12.075, 163.455
-47.483, -465.512, 12.023, 163.504
-47.025, -465.874, 11.991, 163.550
-46.599, -466.222, 11.953, 163.797
-45.704, -467.002, 11.856, 163.847
-45.271, -467.402, 11.807, 163.893
-44.876, -467.780, 11.760, 164.145
-44.054, -468.611, 11.677, 164.194
-43.666, -469.027, 11.640, 164.243
-43.284, -469.451, 11.619, 164.497
-42.534, -470.336, 11.612, 164.547
-42.167, -470.792, 11.632, 164.596
-41.820, -471.242, 11.663, 164.853
-41.134, -472.191, 11.767, 164.902
-40.807, -472.669, 11.839, 164.951
-40.487, -473.159, 11.917, 165.202
-39.855, -474.182, 12.109, 165.251
-39.557, -474.696, 12.209, 165.300
-39.265, -475.222, 12.316, 165.554
-38.690, -476.324, 12.536, 165.603
-38.420, -476.874, 12.647, 165.652
-38.158, -477.434, 12.755, 165.911
-37.644, -478.614, 12.969, 165.960
-37.407, -479.200, 13.071, 166.010
-37.168, -479.817, 13.171, 166.263
-36.720, -481.066, 13.358, 166.313
-36.509, -481.702, 13.442, 166.364
-36.302, -482.362, 13.521, 166.633
-35.925, -483.667, 13.662, 166.680
-35.760, -484.288, 13.719, 166.729
-35.596, -484.940, 13.777, 167.030
-35.285, -486.287, 13.884, 167.080
-35.143, -486.968, 13.933, 167.129
-35.010, -487.645, 13.984, 167.385
-34.765, -489.027, 14.088, 167.435
-34.654, -489.721, 14.143, 167.708
-34.452, -491.127, 14.262, 167.756
-34.366, -491.803, 14.323, 167.804
-34.286, -492.484, 14.388, 168.064
-34.137, -493.924, 14.532, 168.111
-34.076, -494.599, 14.604, 168.159
-34.018, -495.306, 14.680, 168.415
-33.916, -496.780, 14.844, 168.462
-33.876, -497.475, 14.923, 168.509
-33.841, -498.179, 15.003, 168.760
-33.783, -499.688, 15.175, 168.811
-33.761, -500.465, 15.264, 168.859
-33.745, -501.198, 15.347, 169.116
-33.728, -502.743, 15.518, 169.163
-33.727, -503.474, 15.598, 169.210
-33.730, -504.215, 15.678, 169.483
-33.750, -505.792, 15.842, 169.533
-33.767, -506.580, 15.923, 169.784
-33.813, -508.180, 16.082, 169.831
-33.840, -508.936, 16.156, 169.880
-33.873, -509.734, 16.233, 170.132
-33.950, -511.365, 16.388, 170.179
-33.991, -512.128, 16.460, 170.229
-34.039, -512.958, 16.537, 170.485
-34.145, -514.617, 16.692, 170.533
-34.200, -515.417, 16.768, 170.581
-34.259, -516.228, 16.844, 170.849
-34.390, -517.916, 17.004, 170.896
-34.455, -518.711, 17.080, 170.943
-34.522, -519.508, 17.157, 171.208
-34.673, -521.227, 17.325, 171.255
-34.748, -522.041, 17.405, 171.303
-34.826, -522.873, 17.488, 171.562
-34.996, -524.624, 17.663, 171.608
-35.077, -525.440, 17.746, 171.655
-35.162, -526.278, 17.831, 171.928
-35.346, -528.063, 18.012, 171.976
-35.436, -528.917, 18.099, 172.023
-35.527, -529.772, 18.187, 172.274
-35.722, -531.591, 18.372, 172.323
-35.820, -532.494, 18.465, 172.368
-35.911, -533.328, 18.550, 172.625
-36.114, -535.183, 18.738, 172.672
-36.209, -536.061, 18.827, 172.722
-36.311, -536.998, 18.921, 172.976
-36.517, -538.891, 19.111, 173.023
-36.612, -539.780, 19.200, 173.070
-36.708, -540.679, 19.289, 173.335
-36.911, -542.608, 19.480, 173.404
-37.049, -543.956, 19.609, 173.660
-37.245, -545.917, 19.766, 173.707
-37.334, -546.835, 19.820, 173.755
-37.423, -547.775, 19.850, 174.012
-37.601, -549.749, 19.798, 174.059
-37.679, -550.663, 19.716, 174.107
-37.756, -551.593, 19.601, 174.357
-37.904, -553.526, 19.267, 174.405
-37.969, -554.449, 19.072, 174.453
-38.028, -555.361, 18.869, 174.730
-38.135, -557.219, 18.466, 174.780
-38.181, -558.129, 18.282, 175.030
-38.255, -559.936, 17.974, 175.103
-38.295, -561.246, 17.808, 175.353
-38.330, -563.019, 17.681, 175.401
-38.337, -563.868, 17.662, 175.448
-38.339, -564.704, 17.668, 175.709
-38.320, -566.477, 17.744, 175.758
-38.300, -567.351, 17.804, 175.808
-38.272, -568.250, 17.879, 176.066
-38.191, -570.047, 18.046, 176.113
-38.142, -570.892, 18.129, 176.160
-38.084, -571.745, 18.211, 176.415
-37.933, -573.570, 18.364, 176.465
-37.842, -574.487, 18.423, 176.514
-37.743, -575.387, 18.461, 176.776
-37.513, -577.218, 18.439, 176.823
-37.391, -578.074, 18.377, 176.870
-37.263, -578.915, 18.285, 177.127
-36.963, -580.699, 17.991, 177.176
-36.803, -581.558, 17.810, 177.222
-36.645, -582.364, 17.629, 177.471
-36.285, -584.064, 17.257, 177.519
-36.104, -584.857, 17.094, 177.566
-35.917, -585.641, 16.949, 177.862
-35.502, -587.269, 16.723, 177.908
-35.303, -588.009, 16.659, 177.955
-35.094, -588.757, 16.623, 178.232
-34.627, -590.354, 16.652, 178.278
-34.400, -591.094, 16.703, 178.327
-34.152, -591.883, 16.778, 178.584
-33.628, -593.490, 16.974, 178.630
-33.374, -594.240, 17.081, 178.676
-33.112, -594.994, 17.195, 178.935
-32.524, -596.628, 17.459, 178.985
-32.219, -597.446, 17.599, 179.033
-31.914, -598.247, 17.738, 179.312
-31.258, -599.914, 18.034, 179.359
-30.937, -600.703, 18.175, 179.405
-30.617, -601.475, 18.314, 179.661
